id,flag,01,02,03
RHxTOfFUub,4,-36.8738,-39.185,-0.0818
pBn47CROfy,4,33.877,33.2408,42.1308
DUO3Kcp39K,4,33.877,33.2408,42.1308
s5fDbdZYzl,4,6.901,6.0024,14.2067
sFd7x1LxBq,4,6.901,6.0024,14.2067
R61jQl4ftG,2,39.3822,NA,NA
6VKBrum0iM,4,30.2132,49.8275,27.0755
2XvYlTiz0J,4,11.4208,11.6978,-1.6536
nzFUkFEzDZ,2,-30.6713,NA,NA
XoXuy5O8xR,4,11.4208,11.6978,-1.6536
7oNs3tirUG,4,30.2132,49.8275,27.0755
fjjfxLXO6L,2,22.0981,NA,NA
Xmeeb4x7GS,2,39.3822,NA,NA
Yl6Zx2oMUf,2,39.3822,NA,NA
TbxIoTg37g,2,-30.6713,NA,NA
0cN173Ld0A,4,30.2132,49.8275,27.0755
hrBADCOcr6,2,22.0981,NA,NA
UuFniNfUpd,4,6.901,6.0024,14.2067
FggKjvYUm5,2,39.3822,NA,NA
rbi5lybgF7,4,6.6664,35.2506,4.1819
oS1N263EAl,2,22.0981,NA,NA
yI8XThveaq,4,6.6664,35.2506,4.1819
TstleCePxS,4,21.5363,19.1871,0.2407
yq3sMDeRcF,4,-29.6867,-26.7863,-29.2983
Q0lUUcjo9A,4,6.6664,35.2506,4.1819
uUWOYeyt8F,4,6.6664,35.2506,4.1819
Tj6MxI8Xas,4,21.5363,19.1871,0.2407
ZjfBW89Ed5,2,22.0981,NA,NA
jVlRYY86PN,2,39.3822,NA,NA
t77E96Y3dO,4,6.6664,35.2506,4.1819
YRmEtBHeQG,4,21.5363,19.1871,0.2407
STJuwuSC5n,4,33.877,33.2408,42.1308
6cQtNWgZuI,4,30.2132,49.8275,27.0755
TXFXknJLUT,2,39.3822,NA,NA
F7ihbzp0v7,4,-36.8738,-39.185,-0.0818
ujwBTbCRxH,4,11.4208,11.6978,-1.6536
ssnkBL31jM,4,6.6664,35.2506,4.1819
tBV9d36xK2,4,21.5363,19.1871,0.2407
LJWSYALLGN,4,30.2132,49.8275,27.0755
jvAhzE7Sfc,4,6.6664,35.2506,4.1819
pfupMSMDy8,2,22.0981,NA,NA
XSMnRm6u3v,2,-30.6713,NA,NA
0PLXX4yDpf,4,21.5363,19.1871,0.2407
r0yLeWbc4D,4,21.5363,19.1871,0.2407
uwg8aso2t9,4,21.5363,19.1871,0.2407
SNoe5QHY2V,4,11.4208,11.6978,-1.6536
5PmJZmFMgN,4,11.4208,11.6978,-1.6536
ECOnUZUARa,4,33.877,33.2408,42.1308
UDdAqgGWZb,4,6.6664,35.2506,4.1819
pLiouAHkcg,4,-36.8738,-39.185,-0.0818
3aMc6nTYCE,4,33.877,33.2408,42.1308
DpdeY73hZw,4,-36.8738,-39.185,-0.0818
pmvPXQJR4t,2,22.0981,NA,NA
k4HC4ZlL7n,4,6.901,6.0024,14.2067
d1InXW79KU,4,33.877,33.2408,42.1308
MQhW8NAyJS,2,39.3822,NA,NA
V7gdV1a5Jy,4,6.901,6.0024,14.2067
3EBWiM7gsU,4,33.877,33.2408,42.1308
hHn90fzrLm,4,-29.6867,-26.7863,-29.2983
uCmswTg0Yy,4,6.901,6.0024,14.2067
1MVEa6Rzo4,4,21.5363,19.1871,0.2407
F1znYfZbaG,2,-30.6713,NA,NA
IW2VNtkoUo,2,22.0981,NA,NA
Ru1ttx9wK2,2,39.3822,NA,NA
c7p5PA5Gmb,4,-36.8738,-39.185,-0.0818
oubpYnB2Ux,4,6.6664,35.2506,4.1819
fnulGhvGM2,2,22.0981,NA,NA
eAm4Yys2qm,2,22.0981,NA,NA
xNH8evJ8ZW,4,33.877,33.2408,42.1308
k2Xd1e28OI,4,6.6664,35.2506,4.1819
xkdToP7QD4,4,11.4208,11.6978,-1.6536
kCVafqx1q3,4,6.901,6.0024,14.2067
HzOHxA5VtA,2,39.3822,NA,NA
i231j3bLhQ,4,-29.6867,-26.7863,-29.2983
pBb2uGk1Cx,2,22.0981,NA,NA
D4DPg61HWV,2,-30.6713,NA,NA
lYClCKU7eX,4,33.877,33.2408,42.1308
pTGg6AqVki,2,-30.6713,NA,NA
9yi7ZAjftG,4,11.4208,11.6978,-1.6536
Uhe9iTgUvt,2,22.0981,NA,NA
3yx2CvRqi0,2,39.3822,NA,NA
PhzsaT8JM2,4,-36.8738,-39.185,-0.0818
vkYzgNpECg,4,6.6664,35.2506,4.1819
KX0f3p5VM2,4,6.6664,35.2506,4.1819
99BbxyIk4P,4,11.4208,11.6978,-1.6536
HmdIMNZkRJ,2,22.0981,NA,NA
m4GBeLfqnj,4,6.6664,35.2506,4.1819
UL8HwJ3jFC,4,-36.8738,-39.185,-0.0818
XiFq46kqNL,4,11.4208,11.6978,-1.6536
nNB9xvnXz0,4,-29.6867,-26.7863,-29.2983
RtPUj3mmOa,4,-36.8738,-39.185,-0.0818
q1iDbiTg65,4,6.901,6.0024,14.2067
9Kikx9Vuew,4,30.2132,49.8275,27.0755
3pBdMgxo4Z,4,6.6664,35.2506,4.1819
r2rWxwOk3j,4,30.2132,49.8275,27.0755
mmu4buv7C0,4,-29.6867,-26.7863,-29.2983
mIbzyJMdGK,2,22.0981,NA,NA
35Bfgg13rx,4,6.901,6.0024,14.2067
JARRPqmm6T,4,-36.8738,-39.185,-0.0818
LSQxTKIYo7,4,6.6664,35.2506,4.1819
EFlREg3PjU,4,21.5363,19.1871,0.2407
qz6jPM3KIf,4,33.877,33.2408,42.1308
qRCMmccwJX,2,-30.6713,NA,NA
anZFy9FgxX,2,-30.6713,NA,NA
uLRfGFqwMK,2,22.0981,NA,NA
l5WbBvmiuo,4,11.4208,11.6978,-1.6536
s1991QyZpp,4,-29.6867,-26.7863,-29.2983
yu7ugAAUmD,4,33.877,33.2408,42.1308
XWSaiPQ96V,4,21.5363,19.1871,0.2407
AntHDRUyZe,4,33.877,33.2408,42.1308
55X2JeG4I2,4,6.6664,35.2506,4.1819
o2tr298MxZ,4,-36.8738,-39.185,-0.0818
RLqOBKv12a,2,22.0981,NA,NA
XWXDVWVYeQ,4,6.6664,35.2506,4.1819
WccsV1ZWbG,2,39.3822,NA,NA
aIf1kdtMtb,2,22.0981,NA,NA
64Zuw3CxeH,4,11.4208,11.6978,-1.6536
6f8LJLlY1k,4,30.2132,49.8275,27.0755
w6DXv4Dyxp,4,33.877,33.2408,42.1308
pwP3ry2Xk6,4,21.5363,19.1871,0.2407
n5jpabZ21u,4,-36.8738,-39.185,-0.0818
b1LLrswruy,2,22.0981,NA,NA
VJqsUQSFqA,4,-36.8738,-39.185,-0.0818
thhBgnmdvO,2,-30.6713,NA,NA
lRbADJuksZ,4,30.2132,49.8275,27.0755
A4tEQCkK8m,4,11.4208,11.6978,-1.6536
QzQ2ucNaK5,2,-30.6713,NA,NA
vZfHaapNWt,4,6.6664,35.2506,4.1819
OSCUcV3O5d,4,-29.6867,-26.7863,-29.2983
gQdan7shWU,2,22.0981,NA,NA
CMs6WS0lHF,2,22.0981,NA,NA
EwCjNULkcV,2,39.3822,NA,NA
CgTvQworrY,4,30.2132,49.8275,27.0755
XOsMst4KfN,4,6.6664,35.2506,4.1819
ue0Hwne99w,4,33.877,33.2408,42.1308
mEQIpn60Et,4,21.5363,19.1871,0.2407
EF72UnorxD,2,22.0981,NA,NA
qlE6zoAIwe,4,11.4208,11.6978,-1.6536
nOGHlHIITF,2,22.0981,NA,NA
3Z8esDEChT,4,-29.6867,-26.7863,-29.2983
mAHfVS7xad,4,21.5363,19.1871,0.2407
X4dIHGZ3ut,4,11.4208,11.6978,-1.6536
RwBhifzbJN,2,-30.6713,NA,NA
DWM2ZwyB9U,4,6.901,6.0024,14.2067
9QHFUaZeRK,4,30.2132,49.8275,27.0755
PIGuLcNdEI,2,39.3822,NA,NA
1BQ458FWjv,4,-36.8738,-39.185,-0.0818
0Y9UItvtWN,4,21.5363,19.1871,0.2407
ewtstkpT7p,4,30.2132,49.8275,27.0755
4zvN9rP108,4,33.877,33.2408,42.1308
9j8PWkMEOD,4,6.6664,35.2506,4.1819
TOR8iDK3I6,4,30.2132,49.8275,27.0755
x7A7gyJ7KL,2,22.0981,NA,NA
ZjNb4H18SB,4,21.5363,19.1871,0.2407
rOfEUHcQuP,4,-36.8738,-39.185,-0.0818
zWl14Lmepd,4,30.2132,49.8275,27.0755
UUhdILcHf4,2,22.0981,NA,NA
VnfElgOHu7,4,21.5363,19.1871,0.2407
BmYUfmijel,2,39.3822,NA,NA
piVwFoINLI,2,-30.6713,NA,NA
9aRLzylgFx,4,6.901,6.0024,14.2067
N1Yf9JIaJZ,4,33.877,33.2408,42.1308
y8bm2KyGap,4,6.6664,35.2506,4.1819
uW40APjZn2,4,11.4208,11.6978,-1.6536
jkDKWSe5Yc,2,22.0981,NA,NA
kyTYKwYdQd,4,33.877,33.2408,42.1308
odGAr6uxbk,4,30.2132,49.8275,27.0755
HoSJ5q0eVj,4,11.4208,11.6978,-1.6536
mXuOT0imQb,4,11.4208,11.6978,-1.6536
nDTeF8KxxU,4,-29.6867,-26.7863,-29.2983
rR1DlE2yMf,2,22.0981,NA,NA
e667p8IUr4,2,39.3822,NA,NA
e7YivY6K0N,4,6.901,6.0024,14.2067
x1CjsJaa98,4,30.2132,49.8275,27.0755
xqwn30UDtX,4,6.901,6.0024,14.2067
NqgrGd13zF,4,-36.8738,-39.185,-0.0818
WdflTq2SS6,4,30.2132,49.8275,27.0755
jEcRKTdgd2,2,39.3822,NA,NA
POjlQnqP8c,4,30.2132,49.8275,27.0755
E0mXAsW1eC,4,33.877,33.2408,42.1308
ZRW8i9q7rZ,4,-29.6867,-26.7863,-29.2983
iZZfNZVKiC,4,-36.8738,-39.185,-0.0818
VHAkPrsRgZ,4,30.2132,49.8275,27.0755
uYDeMdgevd,4,11.4208,11.6978,-1.6536
SxUck3NYox,2,-30.6713,NA,NA
iNdJAEqwWy,2,39.3822,NA,NA
2bLaW3P7Xe,4,21.5363,19.1871,0.2407
anqaSRh0l3,4,6.901,6.0024,14.2067
BPGrMMC0Yl,4,-29.6867,-26.7863,-29.2983
X7vt2QsCwM,4,30.2132,49.8275,27.0755
jQbn2RXEqT,4,-36.8738,-39.185,-0.0818
CNeKkGsQUG,4,-36.8738,-39.185,-0.0818
RqM4c6NhkV,4,11.4208,11.6978,-1.6536
Wm43Z129hV,4,21.5363,19.1871,0.2407
6942mmLEIJ,2,22.0981,NA,NA
7EjD7FocTh,4,21.5363,19.1871,0.2407
567Efye8U5,4,21.5363,19.1871,0.2407
PG9JeWQR7m,4,-29.6867,-26.7863,-29.2983
mDPfPhBQv2,4,6.901,6.0024,14.2067
Cm8V76X6Xz,4,11.4208,11.6978,-1.6536
Fl23sQnBSA,4,-29.6867,-26.7863,-29.2983
POQD39BcrR,4,21.5363,19.1871,0.2407
Y1NGxcS6Nm,4,11.4208,11.6978,-1.6536
rvxU4CejV6,4,-29.6867,-26.7863,-29.2983
s1tdWejyxa,2,-30.6713,NA,NA
9BvD3DkAAI,4,30.2132,49.8275,27.0755
CY7m1hYuuE,4,21.5363,19.1871,0.2407
dhkErArMzh,2,39.3822,NA,NA
g2Y4n0O7v5,4,-29.6867,-26.7863,-29.2983
RezNn07I8O,4,6.6664,35.2506,4.1819
K68WduAlhj,4,11.4208,11.6978,-1.6536
UtKzFfVOKw,4,6.6664,35.2506,4.1819
fUATCz0AL4,2,39.3822,NA,NA
4zAaKLlJ58,2,-30.6713,NA,NA
rQv5dRJHCr,2,-30.6713,NA,NA
VGGcWuV3g8,4,-36.8738,-39.185,-0.0818
aBIGwnIO2X,4,30.2132,49.8275,27.0755
esZvWbrL8P,4,-36.8738,-39.185,-0.0818
7P1qhm3p3Q,2,22.0981,NA,NA
Drh1AGRFkE,2,39.3822,NA,NA
Mg8ZziVY8D,2,39.3822,NA,NA
5Qk2aPnpBN,2,22.0981,NA,NA
BfIPL7TzLp,4,-29.6867,-26.7863,-29.2983
tB8GagltFd,4,30.2132,49.8275,27.0755
BTM2Ng8RA3,2,22.0981,NA,NA
UQlO7zBTCu,4,-29.6867,-26.7863,-29.2983
rDHyu0AkTN,4,-36.8738,-39.185,-0.0818
i3YC9faXVt,4,6.901,6.0024,14.2067
3HFmF0yTbi,4,6.901,6.0024,14.2067
7Cz1eLtRAP,2,-30.6713,NA,NA
FQiHrpyVsp,2,39.3822,NA,NA
aHo6NU5ujN,4,-29.6867,-26.7863,-29.2983
oFBGfo9Hes,4,6.901,6.0024,14.2067
rqIQpXf6U9,2,39.3822,NA,NA
NNxElCWqRU,4,6.6664,35.2506,4.1819
eF3yRZa4ay,2,22.0981,NA,NA
DtPHSnYzey,2,-30.6713,NA,NA
f8phGnIkXt,4,6.6664,35.2506,4.1819
kBcRW0DSGW,4,6.6664,35.2506,4.1819
I5DRplHYBN,4,30.2132,49.8275,27.0755
7S2Sbs9CUB,2,22.0981,NA,NA
blkrxOiWr1,4,11.4208,11.6978,-1.6536
nDc2xT3EI0,4,30.2132,49.8275,27.0755
Bj1TxXcLvE,2,22.0981,NA,NA
TvZx36aOcE,4,-36.8738,-39.185,-0.0818
DMajUx74Sw,2,-30.6713,NA,NA
XrmrdjIQKt,4,6.901,6.0024,14.2067
BIcWwQD5PC,2,39.3822,NA,NA
KFrHHBZvTc,2,-30.6713,NA,NA
HSxodpNgWH,2,39.3822,NA,NA
18T5ZfIjfR,4,21.5363,19.1871,0.2407
2U0TMXBx2b,2,22.0981,NA,NA
k9o2OH1SS8,2,22.0981,NA,NA
BzKywFbEzl,4,11.4208,11.6978,-1.6536
yCmoDFLGRE,2,39.3822,NA,NA
WLhOoAuRHS,4,6.6664,35.2506,4.1819
sNDdpqipHv,4,21.5363,19.1871,0.2407
9aDzHt7mip,4,11.4208,11.6978,-1.6536
jM0T1Xdg7b,2,-30.6713,NA,NA
VF1Hs1JROo,4,6.901,6.0024,14.2067
aE6gngRQxg,4,6.6664,35.2506,4.1819
yBbI9FfvzU,4,-36.8738,-39.185,-0.0818
7OicOJ3vl4,2,22.0981,NA,NA
6tAFSpmdLr,4,33.877,33.2408,42.1308
w1FJKOVeIv,4,21.5363,19.1871,0.2407
j3Do3tft40,4,6.901,6.0024,14.2067
C9aAWR3fVq,4,11.4208,11.6978,-1.6536
AT8vXvspuc,2,39.3822,NA,NA
EmS1SzNDYj,2,-30.6713,NA,NA
Pvxj7u5vz8,4,30.2132,49.8275,27.0755
TA7BeshebM,4,21.5363,19.1871,0.2407
wzUABceTyk,4,6.6664,35.2506,4.1819
rpYiWNyhH4,4,-36.8738,-39.185,-0.0818
9Acr3LVTmr,4,30.2132,49.8275,27.0755
i8s4sYyJek,4,21.5363,19.1871,0.2407
E01FwZAEZj,4,-36.8738,-39.185,-0.0818
751QSqSzmt,2,-30.6713,NA,NA
LVNXUCDKJO,2,-30.6713,NA,NA
iJVcB2b651,4,11.4208,11.6978,-1.6536
ILVNN8QGSE,4,6.901,6.0024,14.2067
x1qewPaTx5,2,22.0981,NA,NA
uHgA6Je8Ub,4,21.5363,19.1871,0.2407
HGNPgz8tzj,4,33.877,33.2408,42.1308
gGbMkv7ONc,4,-36.8738,-39.185,-0.0818
UQ46UOmo6Z,4,-36.8738,-39.185,-0.0818
KLEUQZN47J,4,6.6664,35.2506,4.1819
iEsAwO6ihl,4,33.877,33.2408,42.1308
h5YfPEFY2t,4,-29.6867,-26.7863,-29.2983
M5Y8cb6rQ9,2,39.3822,NA,NA
3rOKnX3V2U,2,22.0981,NA,NA
fsRoGc8HUc,4,11.4208,11.6978,-1.6536
7Wp3xUqVSz,4,6.6664,35.2506,4.1819
qH0c6rBccc,2,-30.6713,NA,NA
FjiAdqVQOl,4,6.901,6.0024,14.2067
s5ClQRcplN,4,6.6664,35.2506,4.1819
B0ngBVF43i,4,6.901,6.0024,14.2067
YhgFJWfCFC,4,6.6664,35.2506,4.1819
9o8p2sS6Lv,4,-29.6867,-26.7863,-29.2983
AST1N1QQaF,4,-29.6867,-26.7863,-29.2983
kZQWNVfCQJ,4,33.877,33.2408,42.1308
Y1DgpXmB9L,4,6.6664,35.2506,4.1819
p7Az3b4odd,2,-30.6713,NA,NA
APioepKg09,4,30.2132,49.8275,27.0755
XIpEqSewVO,4,-36.8738,-39.185,-0.0818
pg6KNPGsbC,4,33.877,33.2408,42.1308
dLOadUxhwx,4,-29.6867,-26.7863,-29.2983
jww0ILoN8y,2,22.0981,NA,NA
9mEBEppmcJ,4,33.877,33.2408,42.1308
EWXxn9dpSt,4,33.877,33.2408,42.1308
lMekSq1YXS,2,22.0981,NA,NA
TUEgqRh81i,4,-36.8738,-39.185,-0.0818
1bawkPjTGG,4,33.877,33.2408,42.1308
pbU3Jg6Hfh,4,6.901,6.0024,14.2067
LkHx8krgo8,4,-36.8738,-39.185,-0.0818
qieDRKZj71,4,11.4208,11.6978,-1.6536
aLstk5OUKY,2,39.3822,NA,NA
nkvbNYDzsC,2,39.3822,NA,NA
kxyTYo69Nd,4,-36.8738,-39.185,-0.0818
uyTepj8m7a,4,-29.6867,-26.7863,-29.2983
sGVP3jktpJ,4,-36.8738,-39.185,-0.0818
XJnt8lffEj,4,-29.6867,-26.7863,-29.2983
yd0e79hG9I,4,6.901,6.0024,14.2067
xLEuClUAbH,4,33.877,33.2408,42.1308
F3URTm9EWl,4,21.5363,19.1871,0.2407
3mxU0YEfrK,2,39.3822,NA,NA
fNz11qShh3,4,-36.8738,-39.185,-0.0818
1yZiX8QUCY,4,6.901,6.0024,14.2067
4kSRQ4uRUz,4,21.5363,19.1871,0.2407
koI8pC8aDk,4,-29.6867,-26.7863,-29.2983
uL4zcRDIhV,2,-30.6713,NA,NA
8EVslNhogn,4,30.2132,49.8275,27.0755
bWBZi6yKod,2,22.0981,NA,NA
LSRoNDGZh3,4,-36.8738,-39.185,-0.0818
3GzfUnbnmr,2,39.3822,NA,NA
6kAOtydzBs,2,22.0981,NA,NA
XDQf1IpSZI,4,30.2132,49.8275,27.0755
5FyzHWIxub,4,-29.6867,-26.7863,-29.2983
liU5C3guJZ,4,33.877,33.2408,42.1308
xSQT4bCCZC,2,39.3822,NA,NA
eYS4bBBcAf,4,11.4208,11.6978,-1.6536
HnqO7Lpo51,4,-29.6867,-26.7863,-29.2983
sXtJR7bUYG,4,33.877,33.2408,42.1308
n2fIb9yojV,2,22.0981,NA,NA
vsi81DvjtS,4,33.877,33.2408,42.1308
3REPQjxR3x,4,-29.6867,-26.7863,-29.2983
jCbdmpvzki,4,33.877,33.2408,42.1308
ZYKzJJ8gi1,4,6.6664,35.2506,4.1819
x1KTUyZGr5,2,22.0981,NA,NA
QXwisATTrt,2,39.3822,NA,NA
uCohziTe3R,4,6.6664,35.2506,4.1819
Sv1TehTsan,2,-30.6713,NA,NA
wGkFAuPsGx,4,30.2132,49.8275,27.0755
nd7UP0Xtu9,2,22.0981,NA,NA
i4j5PDTmz5,4,21.5363,19.1871,0.2407
80yp71oxD8,4,30.2132,49.8275,27.0755
z96R3ojPdK,4,6.6664,35.2506,4.1819
Us2dLXk7QR,4,11.4208,11.6978,-1.6536
jfeu3NsHVF,2,-30.6713,NA,NA
LSnFL7p42P,4,30.2132,49.8275,27.0755
rPytXTLuPM,4,6.6664,35.2506,4.1819
CIvwiptIB7,2,-30.6713,NA,NA
bcK9dq976Q,2,39.3822,NA,NA
jOP0tECUo3,4,11.4208,11.6978,-1.6536
mFnIB0007S,4,-29.6867,-26.7863,-29.2983
iKjKrnzodo,4,30.2132,49.8275,27.0755
Yfmu5QnTQa,4,30.2132,49.8275,27.0755
5SwQHBJIQZ,4,33.877,33.2408,42.1308
S4GWaRD0HK,4,11.4208,11.6978,-1.6536
4LOgDhV9bc,4,33.877,33.2408,42.1308
99Nc9nniuZ,4,30.2132,49.8275,27.0755
LeGeXVOKOX,4,33.877,33.2408,42.1308
UBYlBExjlQ,4,33.877,33.2408,42.1308
dzkbZiTYoJ,4,33.877,33.2408,42.1308
ejFE6Bm4Y2,2,22.0981,NA,NA
m0ve4K0oPx,2,-30.6713,NA,NA
VmYwPG9Ukb,4,21.5363,19.1871,0.2407
0UdQCMs1nC,4,-36.8738,-39.185,-0.0818
UGJfWrZtXH,2,39.3822,NA,NA
Ia5lfsHi5D,2,22.0981,NA,NA
RgzA2zq29g,4,21.5363,19.1871,0.2407
MP1QDFXikR,4,6.901,6.0024,14.2067
VWE2qaFvfS,4,33.877,33.2408,42.1308
EIydm1C9Qv,4,-36.8738,-39.185,-0.0818
wYH35zElW7,4,6.6664,35.2506,4.1819
JWhnkXTqWu,4,6.901,6.0024,14.2067
SRDn406K0m,4,6.901,6.0024,14.2067
37vBrA95ZX,4,30.2132,49.8275,27.0755
OTmrIN1h75,2,39.3822,NA,NA
jg3h2PwBAi,4,6.6664,35.2506,4.1819
qJN3WLs2Zi,4,21.5363,19.1871,0.2407
BTnEdQvSiJ,4,6.6664,35.2506,4.1819
mGv0wqtt31,4,21.5363,19.1871,0.2407
DTwpi1ZCx0,2,22.0981,NA,NA
y8hwTu84aa,4,33.877,33.2408,42.1308
iJXFudki7I,4,-29.6867,-26.7863,-29.2983
LTaEnoCMzY,4,30.2132,49.8275,27.0755
3lpgbC7SlF,4,30.2132,49.8275,27.0755
NEJTH7k0ws,4,-29.6867,-26.7863,-29.2983
KBEPv9UMvL,4,-36.8738,-39.185,-0.0818
FK7Cs6KTZt,4,11.4208,11.6978,-1.6536
WQEALxtc0L,2,39.3822,NA,NA
UsOg4FqYQb,4,6.6664,35.2506,4.1819
bxhvg42l82,4,11.4208,11.6978,-1.6536
jZJrlWGUmb,4,6.6664,35.2506,4.1819
SpJ6DSblZ2,4,6.901,6.0024,14.2067
XWEPFVEfzD,4,6.6664,35.2506,4.1819
OEPbYULXoc,4,11.4208,11.6978,-1.6536
GH6R3E9Bbp,4,11.4208,11.6978,-1.6536
lqPipPy308,4,6.6664,35.2506,4.1819
Wt9KrznV8F,2,-30.6713,NA,NA
lNww3dLLRC,4,-29.6867,-26.7863,-29.2983
RpPuwiPP80,4,21.5363,19.1871,0.2407
S6849SxMYo,4,21.5363,19.1871,0.2407
UdeiAA0RaH,2,39.3822,NA,NA
JbAmaKe44G,4,-36.8738,-39.185,-0.0818
v4Fkxdu0KU,4,-36.8738,-39.185,-0.0818
HVMGAwHcBB,4,-29.6867,-26.7863,-29.2983
bhf5QyAlHD,4,-36.8738,-39.185,-0.0818
4fOhC4WgFV,4,21.5363,19.1871,0.2407
ciFX59GIM6,4,33.877,33.2408,42.1308
GvTA3FUPZ0,4,21.5363,19.1871,0.2407
UFm6Tn2d6c,4,11.4208,11.6978,-1.6536
xk86G9UH2F,4,-29.6867,-26.7863,-29.2983
J9XP6r50OU,4,21.5363,19.1871,0.2407
K82QcKSLJp,2,-30.6713,NA,NA
1CYP4bEM3A,2,-30.6713,NA,NA
xDgYaB5NLe,4,11.4208,11.6978,-1.6536
J01NqQ2jAV,4,-36.8738,-39.185,-0.0818
aAdu5Nrexe,4,33.877,33.2408,42.1308
3idzQanxaQ,4,33.877,33.2408,42.1308
F2iPNd5ij7,4,33.877,33.2408,42.1308
bQDOVGHQPz,4,6.6664,35.2506,4.1819
WyxQ1EQAlv,4,-29.6867,-26.7863,-29.2983
DFGVgRq86Q,4,-29.6867,-26.7863,-29.2983
mhtMr0rDu7,4,21.5363,19.1871,0.2407
nfKb4hwVyB,2,22.0981,NA,NA
i2ZNZ4HwVB,2,39.3822,NA,NA
cO7yNov3Wi,4,-29.6867,-26.7863,-29.2983
IoAS1xqfw2,4,-36.8738,-39.185,-0.0818
lgfo7A77qj,2,-30.6713,NA,NA
CroLu2WUSI,2,39.3822,NA,NA
QNzmtBOCKC,4,-29.6867,-26.7863,-29.2983
EUvjGfJ5DG,4,6.6664,35.2506,4.1819
W1bF11henj,4,6.901,6.0024,14.2067
UIu369ne7T,4,30.2132,49.8275,27.0755
k4hbnXzwPN,4,30.2132,49.8275,27.0755
NXSV6JWCzd,4,-29.6867,-26.7863,-29.2983
WBm6BOVrCa,2,-30.6713,NA,NA
BNUPIZzJ7n,4,30.2132,49.8275,27.0755
M9hP4l4K0f,4,6.6664,35.2506,4.1819
OFAplbYm6O,2,39.3822,NA,NA
XfQg2hSjQg,4,6.901,6.0024,14.2067
7a53LwtaiZ,4,6.6664,35.2506,4.1819
TcvwwuPbfL,4,6.901,6.0024,14.2067
bl72pFxqz0,4,-36.8738,-39.185,-0.0818
LD5iQQDFkZ,4,33.877,33.2408,42.1308
2qYMCWrMol,2,-30.6713,NA,NA
YGFjxffpZr,4,21.5363,19.1871,0.2407
Ne8YfBjsR9,4,6.901,6.0024,14.2067
GRTDBJO19N,4,-29.6867,-26.7863,-29.2983
h2WuxFku7h,4,21.5363,19.1871,0.2407
mZWc25cKVI,4,6.6664,35.2506,4.1819
DIbaRTRJq1,2,39.3822,NA,NA
M8n8nN3vUt,4,30.2132,49.8275,27.0755
GlxoNlAqjH,4,6.6664,35.2506,4.1819
9QbzyNPB9l,4,6.901,6.0024,14.2067
3Xi5eL8ghY,4,-36.8738,-39.185,-0.0818
xXyDVNqrn7,4,21.5363,19.1871,0.2407
JNjrqww3Gy,4,6.901,6.0024,14.2067
GJBx6O3FDM,4,33.877,33.2408,42.1308
Cp5KT4ofkH,2,-30.6713,NA,NA
96KyVB9TC0,4,21.5363,19.1871,0.2407
Fna3M4nAjn,2,22.0981,NA,NA
0qaINMiYJL,4,-29.6867,-26.7863,-29.2983
TXvWSjKygg,4,-36.8738,-39.185,-0.0818
XZZyz5NtcU,4,-29.6867,-26.7863,-29.2983
rWNvvn9Cu1,2,22.0981,NA,NA
gfpGytz7LT,4,6.6664,35.2506,4.1819
shbb3c1sFP,4,11.4208,11.6978,-1.6536
2x6uKNO82e,4,11.4208,11.6978,-1.6536
r8i6Ot75L4,4,-36.8738,-39.185,-0.0818
6cZcPdEUGq,4,6.901,6.0024,14.2067
GIk6LBld1F,4,-36.8738,-39.185,-0.0818
GsmHy4yi4f,4,-29.6867,-26.7863,-29.2983
jJvKn8qJnA,4,30.2132,49.8275,27.0755
fiqAHBDZ23,4,33.877,33.2408,42.1308
AG31MbUFuW,4,6.6664,35.2506,4.1819
ZPgHQ5LWQ4,4,6.6664,35.2506,4.1819
zd4ez5xW0W,4,-29.6867,-26.7863,-29.2983
OvlbWLDfSR,4,-29.6867,-26.7863,-29.2983
7nbtcEatFd,4,6.6664,35.2506,4.1819
JFMAPRaTaC,4,30.2132,49.8275,27.0755
9MPoB4HEB3,4,33.877,33.2408,42.1308
ZNkUoA62eh,4,30.2132,49.8275,27.0755
JWwCEluQ2W,4,33.877,33.2408,42.1308
4Vk3Yk63Ph,2,-30.6713,NA,NA
rmmy8tCrJ2,4,33.877,33.2408,42.1308
gN7FCQ99sv,4,33.877,33.2408,42.1308
qhXpg6nWpS,4,11.4208,11.6978,-1.6536
unQfGZPtLK,4,6.6664,35.2506,4.1819
U7u8pFE10V,4,-36.8738,-39.185,-0.0818
PyjYwptkuL,2,-30.6713,NA,NA
s5J3IqqX6x,4,6.901,6.0024,14.2067
SyP7YfhRIz,4,-29.6867,-26.7863,-29.2983
q5ujkgisk4,2,39.3822,NA,NA
WNbyLEktmk,4,21.5363,19.1871,0.2407
seE4z8shqa,4,33.877,33.2408,42.1308
acsBT4wyd3,4,6.6664,35.2506,4.1819
wht5MKPU8b,2,22.0981,NA,NA
lkLzvg0Qe7,4,6.6664,35.2506,4.1819
NY8t4lTRTF,2,39.3822,NA,NA
78NqbnEp8X,4,6.901,6.0024,14.2067
Hze7uvdJ94,4,-36.8738,-39.185,-0.0818
n1YLe1HrqS,4,6.901,6.0024,14.2067
utOQv3Wful,2,-30.6713,NA,NA
5rw5LNaour,4,-36.8738,-39.185,-0.0818
RELc0SkKbU,4,6.6664,35.2506,4.1819
